SCENARIO;FEATURE_SET;LEADTIME_MIN;MSE_TOTAL;MSE_REG;MSE_CMV;MAE_TOTAL;MAE_REG;MAE_CMV;RMSE_TOTAL;RMSE_REG;RMSE_CMV;DELTA_RMSE;SHARE_REG_PCT;SHARE_CMV_PCT
SC8 16.12.2018 11:00 Winter day with snow and clouds;FS5_SEV4_GIS_TIME;75;0,004915515260260442;0,0072985001389663275;0,0010613876211603352;0,06360873039764131;0,0769562352757409;0,026625787164887477;0,07011073569903857;0,08543125972948266;0,03257894444515253;-0,015320524030444094;87,30380536658959;12,696194633410412
SC8 16.12.2018 11:00 Winter day with snow and clouds;FS5_SEV4_GIS_TIME;90;0,003503312360196553;0,0047187155025946205;0,00047848660049836395;0,05376790690504602;0,06343135052049234;0,014808845843692294;0,059188785763829896;0,06869290722188587;0,021874336572759504;-0,009504121458055972;90,79338091906018;9,206619080939813
SC8 16.12.2018 11:00 Winter day with snow and clouds;FS5_SEV4_GIS_TIME;105;0,002544807178660952;0,005518061067208811;0,00093610511256371;0,04514647521112644;0,06606375835132944;0,023491836363269437;0,050446081896029865;0,07428365275892679;0,03059583488914316;-0,023837570862896923;85,49611078348927;14,503889216510743
SC8 16.12.2018 11:00 Winter day with snow and clouds;FS5_SEV4_GIS_TIME;120;0,0019855245615126665;0,004998780494973773;0,0010065538553686933;0,03929474410877573;0,06430650600167594;0,02715153369440961;0,04455922532442262;0,07070205439005131;0,031726232921175705;-0,02614282906562869;83,23900391472306;16,76099608527696
SC8 16.12.2018 11:00 Winter day with snow and clouds;FS5_SEV4_GIS_TIME;135;0,0015206507148776104;0,004915276223907695;0,0013326822993658216;0,03430942889824736;0,0625468624344434;0,029589728380625065;0,03899552172849609;0,07010903097253374;0,03650592142880141;-0,03111350924403765;78,67011609629598;21,32988390370403
SC8 16.12.2018 11:00 Winter day with snow and clouds;FS5_SEV4_GIS_TIME;150;0,0005942153972251196;0,0027097441739545964;0,0011816654026273782;0,019820684594079263;0,04743905244576016;0,032332682257725134;0,024376533740979655;0,052055203140076174;0,034375360399963494;-0,02767866939909652;69,63400075544615;30,365999244553837
SC8 16.12.2018 11:00 Winter day with snow and clouds;FS5_SEV4_GIS_TIME;165;0,0003333763488788859;0,002468395994308201;0,0022018701795998444;0,013692139241658222;0,046257390515812236;0,045615324098616836;0,018258596574733936;0,04968295476627976;0,046924089544708746;-0,03142435819154583;52,85343281071847;47,14656718928153
SC8 16.12.2018 11:00 Winter day with snow and clouds;FS5_SEV4_GIS_TIME;180;0,00028740724981392394;0,002911177542606204;0,0022990206846398675;0,013397288558052037;0,04959931821794853;0,046820493414998055;0,01695308968341535;0,053955329140004366;0,047948104077636555;-0,037002239456589016;55,87460237851546;44,12539762148454
SC8 16.12.2018 11:00 Winter day with snow and clouds;FS6_SEV4_GIS_SENSOR_TIME;0;0,001972209594544864;0,001972209594544864;0,0;0,03983846203213518;0,03983846203213518;0,0;0,044409566475533895;0,044409566475533895;0,0;0,0;100,0;0,0
SC8 16.12.2018 11:00 Winter day with snow and clouds;FS6_SEV4_GIS_SENSOR_TIME;15;0,002355151755797237;0,002608221036563217;0,00010390512283823347;0,04393166403193166;0,04418438390496875;0,0062431402695484655;0,04852990578805235;0,05107074540833741;0,010193386230209933;-0,0025408396202850625;96,16886838106511;3,831131618934891
SC8 16.12.2018 11:00 Winter day with snow and clouds;FS6_SEV4_GIS_SENSOR_TIME;30;0,002129342124526319;0,002186929800661038;2,074004287738031e-05;0,04064374425959673;0,040617717817017;0,003715241050466578;0,04614479520516175;0,046764621250054386;0,004554123722230251;-0,0006198260448926352;99,0605459897872;0,9394540102127995
SC8 16.12.2018 11:00 Winter day with snow and clouds;FS6_SEV4_GIS_SENSOR_TIME;45;0,0020714238382548095;0,0023426511023094047;3,240292117041828e-05;0,039464434697590985;0,042170701777808024;0,0045724440858049215;0,045512897493510666;0,0484009411304099;0,00569235638118506;-0,0028880436368992346;98,63569751045314;1,364302489546868
SC8 16.12.2018 11:00 Winter day with snow and clouds;FS6_SEV4_GIS_SENSOR_TIME;60;0,0021584675803042663;0,002813813253352783;0,0001843841826246704;0,04095045170010319;0,04656567086350114;0,008243711975713571;0,04645931101839831;0,053045388615343206;0,013578813741438182;-0,006586077596944899;93,85016542232621;6,14983457767379
SC8 16.12.2018 11:00 Winter day with snow and clouds;FS6_SEV4_GIS_SENSOR_TIME;75;0,0016698669346582543;0,0024488919931734544;0,00017628830011504634;0,03426561163821057;0,04129210608676549;0,008926834911108017;0,040864005367294266;0,0494862808581677;0,013277360434779435;-0,008622275490873431;93,28471646058968;6,715283539410323
SC8 16.12.2018 11:00 Winter day with snow and clouds;FS6_SEV4_GIS_SENSOR_TIME;90;0,0015094694303516528;0,0021352663484372355;0,00013750872084520796;0,03249050032160862;0,03848977855950511;0,008157029259400289;0,03885189094949759;0,0462089422994861;0,01172641125175166;-0,007357051349988507;93,94974352263455;6,050256477365442
SC8 16.12.2018 11:00 Winter day with snow and clouds;FS6_SEV4_GIS_SENSOR_TIME;105;0,0012496058856792658;0,002389468581498159;0,0002956074586368945;0,028927573424895135;0,039065639516699315;0,011261765815077289;0,03534976500175448;0,04888219084184095;0,017193238747743093;-0,013532425840086473;88,99072301051014;11,00927698948988
SC8 16.12.2018 11:00 Winter day with snow and clouds;FS6_SEV4_GIS_SENSOR_TIME;120;0,0010562733572672767;0,0018910467695086104;0,0002675501281062846;0,026751825223538615;0,03655193887904783;0,010583514709081223;0,03250035934058694;0,04348616756519952;0,016356959622933737;-0,010985808224612578;87,60536863543584;12,394631364564155
SC8 16.12.2018 11:00 Winter day with snow and clouds;FS6_SEV4_GIS_SENSOR_TIME;135;0,0009158283890841457;0,002198736170648608;0,0005014701777799681;0,024785964194727214;0,038769452454430905;0,014467576489998744;0,030262656675912405;0,04689068319665014;0,02239352981956994;-0,016628026520737738;81,42844978970565;18,571550210294333
SC8 16.12.2018 11:00 Winter day with snow and clouds;FS6_SEV4_GIS_SENSOR_TIME;150;0,0007559649190974994;0,00153608832783359;0,00023874618431143912;0,022343783158834687;0,031373733653529606;0,010476985946297646;0,027494816222289966;0,039192962733551925;0,015451413667086876;-0,01169814651126196;86,54825660208199;13,451743397918001
SC8 16.12.2018 11:00 Winter day with snow and clouds;FS6_SEV4_GIS_SENSOR_TIME;165;0,0006469378984058433;0,0014917189104009059;0,0004621979108427272;0,020347849270178974;0,03291731767280942;0,016748813819140194;0,02543497392186285;0,03862277709332805;0,02149878859012124;-0,013187803171465201;76,34505697389173;23,654943026108274
SC8 16.12.2018 11:00 Winter day with snow and clouds;FS6_SEV4_GIS_SENSOR_TIME;180;0,0006561742725952927;0,0019010867174769075;0,0004822251985785962;0,020633987925794222;0,03622782941716174;0,01825135511656602;0,025615898824661466;0,04360145315785825;0,021959626558268157;-0,017985554333196787;79,76659306194793;20,233406938052077
SC8 16.12.2018 11:00 Winter day with snow and clouds;FS7_SEV12_TIME;0;0,005026824334569182;0,005026824334569182;0,0;0,06685179489585683;0,06685179489585683;0,0;0,07090010108997859;0,07090010108997859;0,0;0,0;100,0;0,0
SC8 16.12.2018 11:00 Winter day with snow and clouds;FS7_SEV12_TIME;15;0,005122612937110095;0,0037939384864635827;0,0005976877494950734;0,06788559849970487;0,05960700935618263;0,022214888380124018;0,07157243140420824;0,06159495504068156;0,02444765325128515;0,00997747636352668;86,39028648200515;13,609713517994843
SC8 16.12.2018 11:00 Winter day with snow and clouds;FS7_SEV12_TIME;30;0,005548609639254438;0,0027971761640911783;0,000949477195940525;0,07085411141844458;0,04953968162549254;0,024972278704034522;0,0744889900539297;0,05288833674914705;0,03081358784595726;0,021600653304782648;74,65799195438537;25,342008045614627
SC8 16.12.2018 11:00 Winter day with snow and clouds;FS7_SEV12_TIME;45;0,005137560947572037;0,004818872400761716;0,00018294480041070876;0,06908395668166895;0,06629089961557925;0,010115080565776466;0,07167678109103419;0,06941809851012715;0,01352570886906519;0,0022586825809070427;96,34243329868539;3,6575667013146047
SC8 16.12.2018 11:00 Winter day with snow and clouds;FS7_SEV12_TIME;60;0,004610995767800825;0,0056080495942900585;0,0002927941891997012;0,06501460245621309;0,07207511207361328;0,013395428967972597;0,06790431332250423;0,0748869120360164;0,01711122991487465;-0,0069825987135121725;95,03809624618562;4,9619037538143855
SC8 16.12.2018 11:00 Winter day with snow and clouds;FS7_SEV12_TIME;75;0,00420896390174935;0,005218392494809674;0,0004621541809606048;0,06301082325653745;0,06990699227774928;0,01524907658840048;0,0648765281265062;0,07223844194616655;0,021497771534756918;-0,007361913819660351;91,86426575928212;8,135734240717897
SC8 16.12.2018 11:00 Winter day with snow and clouds;FS7_SEV12_TIME;90;0,003233365074786388;0,003037433919982063;0,0005040520453986992;0,05437282838139504;0,053564225419057476;0,018473490828373393;0,05686268613762797;0,05511291971926422;0,02245110343387824;0,0017497664183637462;85,7672160690179;14,232783930982093
SC8 16.12.2018 11:00 Winter day with snow and clouds;FS7_SEV12_TIME;105;0,002982150002695426;0,003091999345907978;0,00044992729672686403;0,051323676909245435;0,05388160627703381;0,016684850617762533;0,05460906520620387;0,05560574921631735;0,021211489733794373;-0,0009966840101134772;87,29710290125708;12,702897098742923
SC8 16.12.2018 11:00 Winter day with snow and clouds;FS7_SEV12_TIME;120;0,0024431678572087658;0,0030883317348204134;0,0004918541550177463;0,04634353510882046;0,05257376197961346;0,01629992007319607;0,04942841143723684;0,05557276072700018;0,022177785169347868;-0,006144349289763339;86,26177047360018;13,738229526399822
SC8 16.12.2018 11:00 Winter day with snow and clouds;FS7_SEV12_TIME;135;0,0020941938110685754;0,0038580332138795576;0,0007731154323986241;0,04226367514257049;0,05820700657009732;0,020857095947632423;0,045762362385136715;0,06211306797993123;0,02780495337882486;-0,016350705594794512;83,30618402801781;16,69381597198219
SC8 16.12.2018 11:00 Winter day with snow and clouds;FS7_SEV12_TIME;150;0,0013243565187464076;0,0021671485123480666;0,0005137348647496271;0,0327870244267061;0,04460964327715086;0,018205930582351156;0,036391709478209563;0,04655264237772187;0,022665720035984455;-0,01016093289951231;80,8371050699791;19,162894930020904
SC8 16.12.2018 11:00 Winter day with snow and clouds;FS7_SEV12_TIME;165;0,0010358279419275108;0,0019407382761551968;0,0006788208186142786;0,028851048915426725;0,04113863072941628;0,020747416839003562;0,03218428097577311;0,04405381114222919;0,026054190039498035;-0,011869530166456081;74,08644760220552;25,913552397794476
SC8 16.12.2018 11:00 Winter day with snow and clouds;FS7_SEV12_TIME;180;0,0006459178482063827;0,0023420001256804043;0,001101529404799541;0,021343801261975034;0,04661018702114396;0,02889128313178108;0,02541491389334976;0,04839421582875793;0,03318929653969094;-0,022979301935408168;68,01161729413093;31,988382705869068
SC8 16.12.2018 11:00 Winter day with snow and clouds;FS8_SEV12_GIS_TIME;0;0,004687530556434525;0,004687530556434525;0,0;0,06293226051338707;0,06293226051338707;0,0;0,06846554284042831;0,06846554284042831;0,0;0,0;100,0;0,0
SC8 16.12.2018 11:00 Winter day with snow and clouds;FS8_SEV12_GIS_TIME;15;0,0040177155863958015;0,004846179863710239;0,0006491342066994388;0,058778074570535355;0,060687110692240184;0,022907026553860843;0,06338545248237802;0,06961450900286692;0,02547811230643744;-0,006229056520488899;88,18749577581386;11,812504224186146
SC8 16.12.2018 11:00 Winter day with snow and clouds;FS8_SEV12_GIS_TIME;30;0,0039524704923438745;0,003189091135292083;0,0003961606142477113;0,05624117649371913;0,04841271123052237;0,017105882670334045;0,06286867655950676;0,05647203852608902;0,019903783917831083;0,006396638033417737;88,95027066652816;11,049729333471848
SC8 16.12.2018 11:00 Winter day with snow and clouds;FS8_SEV12_GIS_TIME;45;0,0032521418955470346;0,004464877648177089;0,0002648389703886793;0,05159632889822231;0,06189648156972813;0,013215657077589125;0,05702755382748794;0,0668197399589155;0,016273873859308337;-0,009792186131427565;94,40053196106729;5,599468038932714
SC8 16.12.2018 11:00 Winter day with snow and clouds;FS8_SEV12_GIS_TIME;60;0,003058808183719591;0,005227143747458414;0,000896477319539486;0,04980983912079301;0,06835874486171967;0,022941789434601862;0,05530649314248365;0,07229898856456025;0,029941231095923327;-0,016992495422076606;85,36033974455276;14,639660255447245
SC8 16.12.2018 11:00 Winter day with snow and clouds;FS8_SEV12_GIS_TIME;75;0,002560055667726387;0,004824857238485477;0,0009137447277866431;0,04587873961137869;0,06398168067432237;0,022664005386418308;0,050596992674727094;0,0694611923197801;0,03022821079367158;-0,018864199645053002;84,077224153948;15,922775846052014
SC8 16.12.2018 11:00 Winter day with snow and clouds;FS8_SEV12_GIS_TIME;90;0,0018989295798430225;0,0035098439813646895;0,0006829325272833442;0,0383960693858977;0,0512439362347334;0,018526181761847168;0,043576709144255286;0,059243936241312405;0,02613297777298531;-0,015667227097057118;83,71168780700032;16,288312192999683
SC8 16.12.2018 11:00 Winter day with snow and clouds;FS8_SEV12_GIS_TIME;105;0,001457491225606548;0,003731682729575141;0,0009893455177055865;0,03320059199673354;0,05377794808696124;0,02285191723175587;0,03817710342085355;0,06108750060016485;0,031453863319242464;-0,0229103971793113;79,04385515432064;20,956144845679354
SC8 16.12.2018 11:00 Winter day with snow and clouds;FS8_SEV12_GIS_TIME;120;0,0008303114176937194;0,0029418857896843535;0,0009734922413781798;0,024875527177119803;0,04855332220588431;0,026569276269692094;0,028815124807880312;0,054239153659366345;0,03120083719034122;-0,025424028851486032;75,13669858555141;24,86330141444858
SC8 16.12.2018 11:00 Winter day with snow and clouds;FS8_SEV12_GIS_TIME;135;0,0007296085254742017;0,0036869932204449604;0,0016118353260750609;0,02302131046782296;0,05508398870204163;0,035315474638572104;0,02701126663957471;0,06072061610725768;0,04014766899927144;-0,03370934946768297;69,58128929962028;30,41871070037972
SC8 16.12.2018 11:00 Winter day with snow and clouds;FS8_SEV12_GIS_TIME;150;0,0003517564651193282;0,002131164922891114;0,0020056912781488937;0,01417401426273836;0,0420673002264009;0,04269590973854065;0,01875517168994537;0,04616454183560272;0,04478494477108232;-0,027409370145657353;51,516533795768346;48,48346620423166
SC8 16.12.2018 11:00 Winter day with snow and clouds;FS8_SEV12_GIS_TIME;165;0,0003730297738729353;0,0025671597582732604;0,003244271475351268;0,0142584334086297;0,04805206942874939;0,055551476776599884;0,019313978716798238;0,05066714673507144;0,056958506610964334;-0,0313531680182732;44,17431188757524;55,825688112424764
SC8 16.12.2018 11:00 Winter day with snow and clouds;FS8_SEV12_GIS_TIME;180;0,00034889981089727707;0,003199630006236957;0,003923376462487157;0,013960818725042769;0,05322520635278015;0,061474812793589774;0,01867885999993782;0,056565272086651866;0,06263686185056813;-0,03788641208671405;44,919656050938286;55,080343949061714
SC8 16.12.2018 11:00 Winter day with snow and clouds;FS9_SEV12_GIS_SENSOR_TIME;0;0,001658100126891954;0,001658100126891954;0,0;0,03635121681193012;0,03635121681193012;0,0;0,04071977562428303;0,04071977562428303;0,0;0,0;100,0;0,0
SC8 16.12.2018 11:00 Winter day with snow and clouds;FS9_SEV12_GIS_SENSOR_TIME;15;0,001771176136345277;0,0018858918411266622;3,937864162435495e-05;0,03784781182641064;0,038305046889144316;0,004365227352350186;0,04208534348612682;0,04342685621970191;0,0062752403638709296;-0,0013415127335750926;97,95464367333535;2,045356326664648
SC8 16.12.2018 11:00 Winter day with snow and clouds;FS9_SEV12_GIS_SENSOR_TIME;30;0,0016832217582589276;0,0016441267275037995;2,5823995756849785e-05;0,03547977347973139;0,03396829955771208;0,004104737588699827;0,04102708566616605;0,040547832587005186;0,0050817315707197466;0,0004792530791608643;98,45360731923711;1,5463926807628996
SC8 16.12.2018 11:00 Winter day with snow and clouds;FS9_SEV12_GIS_SENSOR_TIME;45;0,001516428537412302;0,0015816693344929554;3,6679718263125753e-05;0,03215793272536551;0,03266983755285336;0,004127231127810928;0,03894134740108901;0,039770206618685744;0,006056378312417889;-0,0008288592175967335;97,73351007307976;2,266489926920243
SC8 16.12.2018 11:00 Winter day with snow and clouds;FS9_SEV12_GIS_SENSOR_TIME;60;0,001555714334146591;0,001839069912271402;0,00014273779732180045;0,03299962617201896;0,03509236542873871;0,0068511127804716425;0,039442544721995196;0,042884378417687274;0,011947292468245701;-0,0034418336956920786;92,79759602150807;7,2024039784919225
SC8 16.12.2018 11:00 Winter day with snow and clouds;FS9_SEV12_GIS_SENSOR_TIME;75;0,0012264893543615788;0,0015798545297258085;0,00012864812997263262;0,02812214221521542;0,0317903439412603;0,006870827926643963;0,03502127002782136;0,03974738393562284;0,011342315899878323;-0,004726113907801477;92,47012410297684;7,529875897023166
SC8 16.12.2018 11:00 Winter day with snow and clouds;FS9_SEV12_GIS_SENSOR_TIME;90;0,0011878787844727787;0,0014631924030242462;6,094485985038937e-05;0,027914648495968333;0,030707286566773545;0,00541097707435733;0,03446561742480147;0,038251698041057554;0,007806718891467104;-0,003786080616256085;96,00135359623432;3,9986464037656857
